OBJECTID,RECNUM,LATITUDE,LONGITUDE,ADDRESS,ROUTE,ROUTE_AHEA,ROUTE_BACK,LIB__CODE,LIB__CODE_,LIB__DESCR,LIB__TEXT,DAY1_RESTR,DAY2_RESTR,TIME1_REST,TIME2_REST,MEMO,REFLECTIVI,VISIBILITY,SPEED_LIMI
1172,1172,34.019147,-118.462899,2346,PEARL ST,24 ST,CLOVERFIELD BLVD,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
1173,1173,34.015072,-118.482395,1815,10 ST,MICHIGAN AVE,PICO BLVD,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Very Good,Very Good,0
1174,1174,34.020876,-118.452586,3119,OCEAN PARK BLVD,31 ST,32 ST,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,40 mph,Very Good,Acceptable,40
1175,1175,34.020876,-118.452586,3119,OCEAN PARK BLVD,31 ST,32 ST,AR62D-1, ,Pedestrian and Arrow Symbols, , , , , ,Left Arrow,Acceptable,Very Good,0
1176,1176,34.019206,-118.462771,2348,PEARL ST,24 ST,CLOVERFIELD BLVD,AR30-4, ,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only with arrow,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only,SCHOOL DAYS,SCHOOL DAYS,8:00 AM - 10:00 AM,1:00 PM - 3:00 PM,Both Arrow,Very Good,Very Good,0
1177,1177,34.015272,-118.482636,1004,10 ST,MICHIGAN AVE,PICO BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
1178,1178,34.015341,-118.482696,1004,10 ST,MICHIGAN AVE,PICO BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
1179,1179,34.019235,-118.462704,2348,PEARL ST,24 ST,CLOVERFIELD BLVD,AR30-4, ,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only with arrow,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only,SCHOOL DAYS,SCHOOL DAYS,8:00 AM - 10:00 AM,1:00 PM - 3:00 PM,Both Arrow,Very Good,Poor,0
1180,1180,34.019235,-118.462704,2348,PEARL ST,24 ST,CLOVERFIELD BLVD,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,10:00 AM - 12:00 NOON, , ,Acceptable,Poor,0
1181,1181,34.020806,-118.452459,3111,OCEAN PARK BLVD,31 ST,31 ST,AR17-1, ,No Left Turn with no left turn symbol,No Left Turn, , , , , ,Questionable,Acceptable,0
1182,1182,34.020806,-118.452459,3111,OCEAN PARK BLVD,31 ST,31 ST,R49-SGL, ,No Ped Crossing/Use Crosswalk,NO PED CROSSING/USE CROSSWALK, , , , ,Left Arrow,Questionable,Acceptable,0
1183,1183,34.019301,-118.462567,2348,PEARL ST,24 ST,CLOVERFIELD BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Acceptable,Acceptable,0
1184,1184,34.019301,-118.462567,2348,PEARL ST,24 ST,CLOVERFIELD BLVD,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Poor,Very Good,0
1185,1185,34.019344,-118.462468,2348,PEARL ST,24 ST,CLOVERFIELD BLVD,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Acceptable,Very Good,0
1186,1186,34.020812,-118.4527,3101,OCEAN PARK BLVD,31 ST,31 ST,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Acceptable,0
1187,1187,34.019456,-118.462262,2348,PEARL ST,25 ST,24 ST,R28(S),R7,No Stopping Any Time (arrow l or r),NO STOPPING ANY TIME, , , , ,Left Arrow,Very Good,Very Good,0
1188,1188,34.02074,-118.452571,3101,OCEAN PARK BLVD,31 ST,31 ST,R10-1, ,One Way Arrow (Rt. or Lt),ONE WAY, , , , ,Right Arrow,Very Good,Very Good,0
1189,1189,34.019506,-118.462116,2410,PEARL ST,25 ST,24 ST,AR37-2, ,No Stopping [Times] School Days Bus Zone with arrow symbol,No Stopping [Times] School Days Bus Zone, , , , ,Right Arrow,Very Good,Very Good,0
1190,1190,34.019506,-118.462116,2410,PEARL ST,25 ST,24 ST,AR30-4, ,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only with arrow,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only,SCHOOL DAYS,SCHOOL DAYS,8:00 AM - 10:00 AM,1:00 PM - 3:00 PM,Left Arrow,Very Good,Very Good,0
1191,1191,34.015567,-118.482957,1002,10 ST,OLYMPIC BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1192,1192,34.015567,-118.482957,1002,10 ST,OLYMPIC BLVD,MICHIGAN AVE,R99, ,Handicapped Parking Only,PARKING ONLY, , , , , ,Very Good,Very Good,0
1193,1193,34.020513,-118.453201,3021,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1194,1194,34.020481,-118.453258,3019,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1195,1195,34.015672,-118.483088,1745,10 ST,OLYMPIC BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1196,1196,34.020452,-118.453315,3019,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1197,1197,34.020415,-118.453372,3017,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1198,1198,34.020382,-118.453433,3015,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1199,1199,34.015754,-118.483156,1743,10 ST,OLYMPIC BLVD,MICHIGAN AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
1200,1200,34.020344,-118.45349,3013,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1201,1201,34.019611,-118.461907,2412,PEARL ST,25 ST,24 ST,AR30-4, ,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only with arrow,No Parking [Times] [Days] on School Days Passenger Loading and Unloading Only,SCHOOL DAYS,SCHOOL DAYS,8:00 AM - 10:00 AM,1:00 PM - 3:00 PM,Left Arrow,Very Good,Acceptable,0
1202,1202,34.020313,-118.453547,3011,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1203,1203,34.015961,-118.483389,1743,10 ST,OLYMPIC BLVD,MICHIGAN AVE,R10-1, ,One Way Arrow (Rt. or Lt),ONE WAY, , , , ,Right Arrow,Very Good,Very Good,0
1204,1204,34.015961,-118.483389,1743,10 ST,OLYMPIC BLVD,MICHIGAN AVE,TYPEN-1, ,Warning Sign, , , , , , ,Very Good,Very Good,0
1205,1205,34.02027,-118.453631,3007,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1206,1206,34.019682,-118.461749,2420,PEARL ST,25 ST,24 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
1207,1207,34.020221,-118.453705,3007,OCEAN PARK BLVD,30 ST,31 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1208,1208,34.019811,-118.461474,2430,PEARL ST,25 ST,24 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
1209,1209,34.019868,-118.46138,2430,PEARL ST,25 ST,24 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
1210,1210,34.019868,-118.46138,2430,PEARL ST,25 ST,24 ST,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
1211,1211,34.015377,-118.48304,1760,10 ST,MICHIGAN AVE,OLYMPIC BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1212,1212,34.020134,-118.453863,3003,OCEAN PARK BLVD,30 ST,31 ST,R26E-8-STD1, ,"Loading Zone  Size: 12"" x Var.",LOADING ZONE, , , , ,No Arrow,Acceptable,Very Good,0
1213,1213,34.015339,-118.483005,1760,10 ST,MICHIGAN AVE,OLYMPIC BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
1214,1214,34.020036,-118.460982,2506,PEARL ST,26 ST,25 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
1215,1215,34.020119,-118.453945,3001,OCEAN PARK BLVD,30 ST,31 ST,R10-1, ,One Way Arrow (Rt. or Lt),ONE WAY, , , , ,Right Arrow,Very Good,Very Good,0
1216,1216,34.02016,-118.460719,2520,PEARL ST,26 ST,25 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Poor,Acceptable,0
1217,1217,34.014968,-118.482609,1814,10 ST,PICO BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1218,1218,34.020298,-118.460426,2530,PEARL ST,26 ST,25 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Poor,Acceptable,0
1219,1219,34.020348,-118.460293,2530,PEARL ST,26 ST,25 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Poor,0
1220,1220,34.020348,-118.460293,2530,PEARL ST,26 ST,25 ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Acceptable,0
1221,1221,34.01997,-118.454137,2901,OCEAN PARK BLVD,29 ST,30 ST,W54-1,W11A-2,Pedestrian Crossing symbol, , , , , , ,Very Good,Very Good,0
1222,1222,34.014823,-118.482416,1818,10 ST,PICO BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Poor,Poor,0
1223,1223,34.020642,-118.459679,2614,PEARL ST,27 ST,26 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Poor,Acceptable,0
1224,1224,34.014521,-118.482053,1836,10 ST,PICO BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Acceptable,Acceptable,0
1225,1225,34.019915,-118.454223,2901,OCEAN PARK BLVD,29 ST,30 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1226,1226,34.020807,-118.459345,2700,PEARL ST,27 ST,26 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
1227,1227,34.019859,-118.454323,2901,OCEAN PARK BLVD,29 ST,30 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1228,1228,34.01424,-118.481731,1852,10 ST,PICO BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Questionable,Acceptable,0
1229,1229,34.019812,-118.454404,2901,OCEAN PARK BLVD,29 ST,30 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1230,1230,34.019782,-118.454453,0,OCEAN PARK BLVD,29 ST,30 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1231,1231,34.020891,-118.459185,2700,PEARL ST,27 ST,26 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Poor,0
1232,1232,34.020891,-118.459185,2700,PEARL ST,27 ST,26 ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Poor,0
1233,1233,34.014089,-118.481555,1856,10 ST,PICO BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1234,1234,34.019675,-118.454644,2901,OCEAN PARK BLVD,29 ST,30 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1235,1235,34.013853,-118.481276,1870,10 ST,PICO BLVD,MICHIGAN AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1236,1236,34.02112,-118.458674,2700,PEARL ST,28 ST,27 ST,AR32-1, ,[Hours] Hour Parking [Times] [Days] Except by Permit,[Hours] Hour Parking [Times] [Days] Except by Permit, , ,9:00 AM - 6:00 PM, ,2 Hr/Min,Very Good,Very Good,0
1237,1237,34.02112,-118.458674,2700,PEARL ST,28 ST,27 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
1238,1238,34.019649,-118.454705,2901,OCEAN PARK BLVD,29 ST,30 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1239,1239,34.013629,-118.480999,933,10 ST,PICO BLVD,MICHIGAN AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
1240,1240,34.021329,-118.458318,2720,PEARL ST,28 ST,27 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Very Good,Acceptable,0
1241,1241,34.019577,-118.454811,2901,OCEAN PARK BLVD,29 ST,30 ST,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Acceptable,Very Good,0
1242,1242,34.021393,-118.458215,2720,PEARL ST,28 ST,27 ST,TYPEK-1, ,Object Marker, , , , , , ,Acceptable,Very Good,0
1243,1243,34.019485,-118.45469,2901,OCEAN PARK BLVD,29 ST,30 ST,R10-1, ,One Way Arrow (Rt. or Lt),ONE WAY, , , , ,Right Arrow,Very Good,Very Good,0
1244,1244,34.01945,-118.455046,2829,OCEAN PARK BLVD,28 ST,29 ST,SW44-STD, ,Arrow 45 degrees down left, , , , , ,Left Arrow,Very Good,Very Good,0
1245,1245,34.01945,-118.455046,2829,OCEAN PARK BLVD,28 ST,29 ST,W54A-STD,W11-2,Pedestrian symbol, , , , , , ,Acceptable,Very Good,0
1246,1246,34.01945,-118.455046,2829,OCEAN PARK BLVD,28 ST,29 ST,W80-1, ,Xing,XING, , , , , ,Poor,Acceptable,0
1247,1247,34.021408,-118.458171,2720,PEARL ST,28 ST,27 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Acceptable,Acceptable,0
1248,1248,34.021408,-118.458171,2720,PEARL ST,28 ST,27 ST,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Poor,Poor,0
1249,1249,34.014542,-118.479914,1923,11 ST,MICHIGAN AVE,PICO BLVD,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
1250,1250,34.014542,-118.479914,1923,11 ST,MICHIGAN AVE,PICO BLVD,R81A-1, ,Begin,BEGIN, , , , , ,Very Good,Very Good,0
1251,1251,34.021764,-118.457583,2818,PEARL ST,29 ST,28 ST,AR32-1, ,[Hours] Hour Parking [Times] [Days] Except by Permit,[Hours] Hour Parking [Times] [Days] Except by Permit, , ,9:00 AM - 6:00 PM, ,2 Hr/Min,Very Good,Very Good,0
1252,1252,34.021764,-118.457583,2818,PEARL ST,29 ST,28 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
1253,1253,34.021916,-118.457306,2830,PEARL ST,29 ST,28 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
1254,1254,34.019376,-118.455171,2829,OCEAN PARK BLVD,28 ST,29 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1255,1255,34.014746,-118.480146,1913,11 ST,MICHIGAN AVE,PICO BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),MON, ,2:00 PM - 4:00 PM, , ,Very Good,Very Good,0
1256,1256,34.021971,-118.4572,2830,PEARL ST,29 ST,28 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Poor,0
1257,1257,34.021971,-118.4572,2830,PEARL ST,29 ST,28 ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Poor,0
1258,1258,34.01934,-118.455221,2823,OCEAN PARK BLVD,28 ST,29 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1259,1259,34.014999,-118.480449,1901,11 ST,MICHIGAN AVE,PICO BLVD,R99, ,Handicapped Parking Only,PARKING ONLY, , , , , ,Very Good,Very Good,0
1260,1260,34.019275,-118.455333,2823,OCEAN PARK BLVD,28 ST,29 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1261,1261,34.01924,-118.455391,2821,OCEAN PARK BLVD,28 ST,29 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1262,1262,34.019201,-118.455451,2819,OCEAN PARK BLVD,28 ST,29 ST,R35T, , , , , , , ,Thru Arrow,Very Good,Acceptable,0
1263,1263,34.022247,-118.45673,2912,PEARL ST,30 ST,29 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
1264,1264,34.019168,-118.455506,2819,OCEAN PARK BLVD,28 ST,29 ST,R35T, , , , , , , ,Thru Arrow,Very Good,Very Good,0
1265,1265,34.01914,-118.455562,2819,OCEAN PARK BLVD,28 ST,29 ST,R35T, , , , , , , ,Thru Arrow,Very Good,Very Good,0
1266,1266,34.019116,-118.455605,2817,OCEAN PARK BLVD,28 ST,29 ST,R35T, , , , , , , ,Thru Arrow,Very Good,Acceptable,0
1267,1267,34.019085,-118.455667,2807,OCEAN PARK BLVD,28 ST,29 ST,R35T, , , , , , , ,Thru Arrow,Very Good,Very Good,0
1268,1268,34.01905,-118.455724,2807,OCEAN PARK BLVD,28 ST,29 ST,R35T, , , , , , , ,Thru Arrow,Very Good,Very Good,0
1269,1269,34.019004,-118.455595,2801,OCEAN PARK BLVD,28 ST,29 ST,R34-STD,R3-4,No U Turn Symbol, , , , , , ,Very Good,Poor,0
1270,1270,34.018976,-118.455903,2801,OCEAN PARK BLVD,28 ST,29 ST,R62A-STD,R10-4,Push Button For Walk Signal (arrow),PUSH BUTTON FOR WALK SIGNAL, , , , ,Left Arrow,Acceptable,Very Good,0
1271,1271,34.018799,-118.455853,2731,OCEAN PARK BLVD,25 ST,28 ST,R7-STD,R4-7,Keep Right, , , , , , ,Very Good,Poor,0
1272,1272,34.018813,-118.456124,2731,OCEAN PARK BLVD,25 ST,28 ST,R34-2-STD, ,No U Turn/No Left Turn Symbol, , , , , , ,Acceptable,Very Good,0
1273,1273,34.022483,-118.456337,2930,PEARL ST,30 ST,29 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
1274,1274,34.022541,-118.456223,2930,PEARL ST,30 ST,29 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Poor,Very Good,0
1275,1275,34.022541,-118.456223,2930,PEARL ST,30 ST,29 ST,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
1276,1276,34.022738,-118.455888,3002,PEARL ST,31 ST,30 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
1277,1277,34.018676,-118.456371,2701,OCEAN PARK BLVD,25 ST,28 ST,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Very Good,Acceptable,0
1278,1278,34.022907,-118.455595,3018,PEARL ST,31 ST,30 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Acceptable,Poor,0
1279,1279,34.018531,-118.456624,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1280,1280,34.023051,-118.455334,3030,PEARL ST,31 ST,30 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Questionable,Very Good,0
1281,1281,34.018459,-118.456737,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Acceptable,Very Good,0
1282,1282,34.023111,-118.455255,3030,PEARL ST,31 ST,30 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Poor,0
1283,1283,34.023111,-118.455255,3030,PEARL ST,31 ST,30 ST,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Poor,0
1284,1284,34.018386,-118.456864,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1285,1285,34.018337,-118.456948,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1286,1286,34.018293,-118.45702,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1287,1287,34.018264,-118.457079,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1288,1288,34.01822,-118.457155,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1289,1289,34.023343,-118.454863,3108,PEARL ST,32 ST,31 ST,R32B-1, ,No Parking (times),NO PARKING (TIMES],FRI, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
1290,1290,34.018174,-118.457228,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
1291,1291,34.018138,-118.457297,2701,OCEAN PARK BLVD,25 ST,28 ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES], ,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
